rank,name,genre,esrb_rating,platform,publisher,developer,global_sales,na_sales,pal_sales,jp_sales,other_sales,year,critic_score,user_score
18336,Torment: Tides of Numenera,Role-Playing,M,PC,inXile Entertainment,InXile Entertainment,0.02,,0.02,,0.0,2017,,
18338,Joint Operations: Combined Arms,Shooter,T,PC,NovaLogic,NovaLogic,0.02,0.01,,,0.0,2009,,
18341,Total War Attila: Tyrants & Kings,Strategy,,PC,Koch Media,Creative Assembly,0.02,,0.02,,0.0,2016,,
18345,The Sims 4: Luxury Party Stuff,Simulation,,PC,Electronic Arts,The Sims Studio,0.02,,0.02,,0.0,2015,,5.3
18352,Two Worlds,Role-Playing,M,PC,SouthPeak Interactive,Reality Pump,0.02,,0.02,,,2007,,
18360,Majesty 2: The Fantasy Kingdom Sim,Strategy,E10,PC,Paradox Interactive,Ino-Co / 1C Company,0.02,0.01,,,0.0,2009,72.0,7.3
18371,LEGO Star Wars: The Video Game,Action,E,PC,Eidos Interactive,Traveller's Tales,0.02,,0.01,,0.0,2005,,
18372,Worms World Party,Strategy,E,PC,Titus,Team17 Software,0.02,,0.01,,0.0,2001,75.0,7.6
18401,WRC 6,Racing,,PC,PQube,Bigben Interactive,0.02,,0.01,,0.0,2016,,
18402,Enemy Territory: Quake Wars,Shooter,T,PC,Activision,Splash Damage,0.02,0.01,0.0,,0.0,2007,84.0,8.3
18407,Star Trek: Legacy,Simulation,E10,PC,Bethesda Softworks,Mad Doc Software,0.02,,0.01,,0.0,2006,56.0,4.0
18421,Achtung Panzer: Kharkov 1943,Strategy,,PC,Paradox Interactive,Paradox Interactive,0.02,,0.01,,0.0,2010,70.0,8.3
18424,RollerCoaster Tycoon: Gold Edition,Strategy,E,PC,Infogrames,Infogrames,0.02,0.01,,,0.0,2002,,
18425,Gears of War,Shooter,M,PC,Microsoft Game Studios,Epic Games,0.02,0.0,0.01,,0.0,2007,87.0,7.8
18432,LEGO Star Wars II: The Original Trilogy,Action,E10,PC,LucasArts,Traveller's Tales,0.02,,0.01,,0.0,2006,86.0,8.2
18433,A Vampyre Story,Adventure,E10,PC,The Adventure Company,Autumn Moon Entertainment,0.02,,0.01,,0.0,2008,75.0,8.5
18436,Syberia II,Adventure,T,PC,The Adventure Company,Microids,0.02,,0.01,,0.0,2004,80.0,8.3
18438,Majesty 2 Collection,Strategy,T,PC,Paradox Interactive,1C:Ino-Co,0.02,,0.01,,0.0,2011,,8.3
18443,Post Mortem,Adventure,M,PC,The Adventure Company,Microids,0.02,,0.01,,0.0,2003,71.0,8.0
18444,Sniper Elite,Shooter,M,PC,Namco,Rebellion Developments,0.02,,0.01,,0.0,2005,76.0,8.0
18449,Wall-E,Platform,E,PC,THQ,Heavy Iron Studios,0.02,,0.01,,0.0,2008,58.0,6.8
18457,Colin McRae Rally 2005,Racing,E,PC,Codemasters,Codemasters,0.02,,0.01,,0.0,2004,83.0,7.1
18471,FIFA Soccer 08,Sports,E,PC,EA Sports,EA Canada,0.02,,0.01,,0.0,2007,77.0,6.1
18482,Motorsport Manager (2017),Simulation,,PC,Sega,Playsport Games,0.02,,0.01,,0.0,2017,,
18503,Evil Genius,Strategy,T,PC,VU Games,Elixir Studios,0.01,,0.01,,0.0,2004,75.0,8.3
18508,Impossible Creatures,Strategy,T,PC,Microsoft Game Studios,Relic,0.01,,0.01,,0.0,2002,72.0,8.0
18510,Tekken 7,Fighting,T,PC,Namco Bandai Games,Namco Bandai Games,0.01,,0.01,,0.0,2017,,
18511,Imperium Romanum,Strategy,E10,PC,SouthPeak Interactive,Haemimont Games,0.01,,0.01,,0.0,2008,63.0,7.5
18524,The Dwarves,Role-Playing,,PC,THQ Nordic,KING Art Games,0.01,,0.01,,0.0,2016,,
18527,Command & Conquer 4: Tiberian Twilight,Strategy,T,PC,Electronic Arts,EA Los Angeles,0.01,,0.01,,0.0,2010,,
18545,TrackMania Turbo,Racing,E,PC,Ubisoft,Nadeo,0.01,,0.01,,0.0,2016,79.0,6.8
18552,Turok,Shooter,M,PC,Touchstone,Propaganda Games,0.01,,0.01,,0.0,2008,65.0,6.5
18553,Legoland,Simulation,E,PC,LEGO Media,Krisalis Software,0.01,,0.01,,0.0,1999,,
18561,Coronation Street: The Mystery of the Missing Hotpot Recipe,Adventure,,PC,Avanquest,Avanquest Software,0.01,,0.01,,0.0,2011,,
18567,Rise of Flight: Iron Cross Edition,Simulation,E10,PC,Unknown,777 Studios,0.01,0.01,0.0,,0.0,2010,,7.9
18580,Guild Wars: Factions,Role-Playing,T,PC,NCSoft,ArenaNet,0.01,,0.01,,0.0,2006,84.0,8.5
18587,Ship Simulator 2008,Simulation,E,PC,Lighthouse Interactive,VSTEP,0.01,,0.01,,0.0,2008,62.0,6.6
18590,MXGP 2,Racing,E,PC,Milestone S.r.l.,Milestone S.r.l.,0.01,,0.01,,0.0,2016,,
18599,Theatre Of War,Strategy,T,PC,CDV Software Entertainment,Battlefront,0.01,,0.01,,0.0,2008,66.0,6.2
18604,Farming Simulator 15 Expansion Pack,Simulation,,PC,Focus Home Interactive,Giants Software,0.01,,0.01,,0.0,2015,,
18611,Grand Theft Auto III,Action,M,PC,Rockstar Games,DMA Design,0.01,,0.01,,0.0,2002,93.0,8.4
18614,Sengoku,Strategy,,PC,Paradox Interactive,Paradox Interactive,0.01,,0.01,,0.0,2011,70.0,6.8
18623,The Last Remnant,Role-Playing,M,PC,Square Enix,Square Enix,0.01,,0.01,,0.0,2009,66.0,8.3
18631,Neverwinter Nights 2: Mask of the Betrayer,Role-Playing,T,PC,Atari,Obsidian Entertainment,0.01,,0.01,,0.0,2007,82.0,8.8
18634,Call of Juarez,Shooter,M,PC,Ubisoft,Techland,0.01,,0.01,,0.0,2007,72.0,7.8
18643,Rayman Raving Rabbids,Misc,E,PC,Ubisoft,Ubisoft Bulgaria,0.01,,0.01,,0.0,2006,58.0,7.6
18656,Codename: Panzers Phase Two,Strategy,,PC,CDV Software Entertainment,Stormregion,0.01,,0.01,,0.0,2005,80.0,8.1
18657,Football Manager Live,Sports,,PC,Sega,Sports Interactive,0.01,,0.01,,0.0,2009,82.0,3.1
18658,Serious Sam II,Shooter,M,PC,2K Games,Croteam,0.01,,0.01,,0.0,2005,74.0,7.0
18662,Ostwind/Windstorm,Adventure,,PC,EuroVideo Medien,EuroVideo Medien,0.01,,0.01,,0.0,2017,,
18669,Unreal Tournament 2003,Shooter,M,PC,Atari,Digital Extremes,0.01,,0.01,,0.0,2002,86.0,8.2
18673,Digger Simulator,Simulation,,PC,Excalibur Publishing Limited,Astragon,0.01,,0.01,,0.0,2011,,
18675,Jewel Quest II,Puzzle,E,PC,iWin,iWin,0.01,,0.01,,0.0,2007,,
18681,Blitzkrieg 2 Anthology,Strategy,,PC,Ascaron Entertainment,Nival Interactive,0.01,,0.01,,0.0,2008,,
18712,Dark Parables: The Exiled Prince,Puzzle,E10,PC,Unknown,Blue Tea Games,0.01,,0.01,,0.0,2011,,
18727,DiRT 4,Racing,,PC,Deep Silver,Codemasters,0.01,,0.01,,0.0,2017,,
18733,IL-2 Sturmovik,Simulation,T,PC,Ubisoft,1C Maddox Games,0.01,,0.01,,0.0,2001,91.0,8.8
18739,Brain Exercise with Dr. Kawashima,Misc,,PC,Namco Bandai,Namco Tales Studio,0.01,,0.01,,0.0,2009,,
18740,Virtua Tennis 3,Sports,,PC,Sega,Sumo Digital,0.01,,0.01,,0.0,2007,,7.4
18748,Battle Worlds: Kronos,Strategy,E10,PC,KING Art Games,KING Art Games,0.01,,0.01,,0.0,2013,71.0,7.1
18751,Marvel: Ultimate Alliance,Role-Playing,T,PC,Activision,Raven Software,0.01,0.01,0.0,,0.0,2006,82.0,8.0
18757,Spider-Man: Friend or Foe,Action,E10,PC,Activision,Beenox,0.01,0.01,0.0,,0.0,2007,57.0,5.3
18763,Harry Potter and the Chamber of Secrets,Adventure,E,PC,Electronic Arts,KnowWonder,0.01,,0.01,,0.0,2002,77.0,8.4
18777,BlazBlue: Calamity Trigger,Fighting,,PC,"H2 Interactive Co., Ltd.",Arc System Works,0.01,,0.01,,0.0,2014,,8.7
18781,The Elder Scrolls Online: Summerset,MMO,M,PC,Bethesda Softworks,ZeniMax Online Studios,0.01,,0.01,,0.0,2018,,
18784,F.E.A.R. Perseus Mandate,Shooter,M,PC,Sierra Entertainment,TimeGate,0.01,0.01,,,0.0,2007,61.0,7.3
18786,BattleForge,Strategy,,PC,Electronic Arts,EA Phenomic,0.01,,0.01,,0.0,2009,75.0,7.0
18796,Small Town Terrors - Galdor's Bluff,Adventure,,PC,GSP,GSP,0.01,,0.01,,0.0,2016,,
18812,Rail Simulator,Simulation,E,PC,Electronic Arts,Kuju Entertainment,0.01,,0.01,,0.0,2008,72.0,6.9
18824,Tiger Woods PGA Tour 2005,Sports,E,PC,EA Sports,Headgate Studios,0.01,,0.01,,0.0,2004,91.0,4.5
18828,Deus Ex,Shooter,M,PC,Eidos Interactive,Ion Storm,0.01,,0.01,,0.0,2000,90.0,9.3
18829,Inversion,Shooter,,PC,Namco Bandai,Saber Interactive,0.01,0.01,0.0,,0.0,2012,59.0,6.7
18830,Pro Evolution Soccer 2018,Sports,E,PC,Konami Digital Entertainment,Konami Digital Entertainment,0.01,,0.01,,0.0,2017,,
18832,Cities: Skylines Snowfall,Simulation,,PC,Paradox Development,Colossal Order,0.01,,0.01,,0.0,2016,72.0,7.1
18838,TimeShift,Shooter,M,PC,Sierra Entertainment,Saber Interactive,0.01,0.01,0.0,,0.0,2007,71.0,7.6
18840,Dungeons & Dragons: Neverwinter Nights - Complete,Misc,M,PC,Atari,Various,0.01,0.01,,,0.0,2011,,
18845,Sonic & Sega All-Stars Racing Transformed,Racing,E10,PC,Sega,Sumo Digital,0.01,,0.01,,0.0,2014,,
18847,Conflict: Denied Ops,Shooter,M,PC,Eidos Interactive,Pivotal Games,0.01,,0.01,,0.0,2008,58.0,4.8
18851,Colin McRae Rally 04,Racing,E,PC,Codemasters,Codemasters,0.01,,0.01,,0.0,2004,87.0,7.2
18858,Championship Manager 2010,Sports,,PC,Eidos Interactive,Beautiful Game Studios,0.01,,0.01,,0.0,2009,,
18863,Fallout 3: Game of the Year Edition,Role-Playing,M,PC,Bethesda Softworks,Bethesda Softworks,0.01,,0.01,,0.0,2009,,
18895,Monster Jam,Racing,E,PC,Activision,Torus Games,0.01,0.01,0.0,,0.0,2007,,5.8
18897,The Chronicles of Riddick: Assault on Dark Athena,Shooter,M,PC,Atari,Starbreeze Studios AB,0.01,,0.01,,0.0,2009,80.0,8.0
18903,Fallout Anthology,Action,M,PC,Bethesda Softworks,Bethesda Softworks,0.01,,0.01,,0.0,2015,,8.3
18926,Codename: Panzers Complete Collection,Strategy,,PC,Nordic Games,Stormregion,0.01,,0.01,,0.0,2016,,
18927,FlatOut: Ultimate Carnage,Racing,T,PC,Empire Interactive,Bugbear Entertainment,0.01,,0.01,,0.0,2008,79.0,7.7
18933,Has-Been Heroes,Action,,PC,GameTrust,Frozenbyte,0.01,0.01,,,0.0,2017,,
18939,Battlestations: Midway,Strategy,T,PC,Eidos Interactive,Eidos Hungary,0.01,,0.01,,0.0,2007,76.0,7.3
18941,Rugby World Cup 2015,Sports,,PC,Big Ben Interactive,HB Studios,0.01,,0.01,,0.0,2015,,1.4
18953,Command & Conquer Renegade,Shooter,,PC,Electronic Arts,Westwood Studios,0.01,,0.01,,0.0,2002,,
18954,Juiced 2: Hot Import Nights,Racing,T,PC,THQ,Juice Games,0.01,,0.01,,0.0,2008,61.0,5.0
18963,Poker for Dummies,Misc,,PC,Electronic Arts,Electronic Arts,0.01,,0.01,,0.0,2008,,
18973,Deal or No Deal,Misc,E,PC,Global Star Software,Global Star Software,0.01,,0.01,,0.0,2006,,7.5
18980,Gobliiins 4,Adventure,,PC,Kalypso,Societe Pollene,0.01,,0.01,,0.0,2009,54.0,
18985,The Train Giant,Misc,,PC,Ascaron Entertainment,Unknown,0.01,,0.01,,0.0,2012,,
19000,Le Tour de France 2017,Simulation,,PC,Focus Home Interactive,Cyanide Studio,0.01,,0.01,,0.0,2017,,
19004,Madagascar: Escape 2 Africa,Action,E10,PC,Activision,Aspyr,0.01,0.01,,,0.0,2008,58.0,8.0
19005,Icewind Dale II,Role-Playing,T,PC,Interplay,Black Isle Studios,0.01,0.0,0.01,,0.0,2002,83.0,8.3
19008,Tropico 3: Gold Edition,Strategy,T,PC,Kalypso,Haemimont Games,0.01,,0.01,,0.0,2010,,
19021,Alone in the Dark (2008),Adventure,M,PC,Atari,Eden Studios,0.01,,0.01,,0.0,2008,,
19025,Winning Eleven: Pro Evolution Soccer 2007,Sports,E,PC,Konami,Konami Computer Entertainment Tokyo,0.01,,0.01,,0.0,2007,88.0,
19029,Sega Rally Revo,Racing,E,PC,Sega,Sega Racing Studio,0.01,,0.01,,0.0,2007,74.0,7.6
19037,Grand Prix Legends,Racing,E,PC,Sierra Entertainment,Papyrus,0.01,,0.01,,0.0,1998,,7.5
19038,Transformers: Fall of Cybertron,Action,RP,PC,Activision,High Moon Studios,0.01,0.01,0.0,,0.0,2012,78.0,7.9
19040,Pro Evolution Soccer 2010,Sports,E,PC,Konami,Konami,0.01,,0.01,,0.0,2009,78.0,6.9
19061,F1 2018,Racing,E,PC,Codemasters,Codemasters Birmingham,0.01,,0.01,,0.0,2018,,
19065,Clive Barker's Jericho,Shooter,M,PC,Codemasters,Mercury Steam / Alchemic Productions,0.01,,0.01,,0.0,2007,63.0,7.5
19068,Minds and Mystery: 5 Game Pack,Action,,PC,Focus Multimedia,Unknown,0.01,,0.01,,0.0,2014,,
19078,King's Bounty: Armored Princess,Strategy,,PC,1C Company,Katauri Interactive,0.01,,0.01,,0.0,2009,82.0,8.6
19092,The Treasures of Mystery Island 3 Pack - Save Mystery Island!,Puzzle,E,PC,Unknown,Viva Media,0.01,0.01,,,0.0,2011,,
19098,Legacy of Kain: Defiance,Adventure,M,PC,Eidos Interactive,Crystal Dynamics,0.01,,0.01,,0.0,2003,70.0,8.7
19099,The Amazing Spider-Man 2 (2014),Action-Adventure,T,PC,Activision,Beenox,0.01,,0.01,,0.0,2014,,
19112,Hospital Tycoon,Strategy,E10,PC,Codemasters,Big Red Software,0.01,,0.01,,0.0,2007,51.0,3.8
19115,Trine,Platform,E10,PC,Nobilis,Frozenbyte,0.01,,0.01,,0.0,2009,80.0,8.2
19123,Bookworm Deluxe,Puzzle,,PC,PopCap Games,PopCap,0.01,0.01,,,0.0,2006,,8.0
19124,End of Nations,Strategy,,PC,Trion Worlds,Petroglyph Games,0.01,0.01,,,0.0,2012,,
19132,Worms 2,Strategy,E,PC,Microprose,Team17 Software,0.01,,0.01,,0.0,1997,,8.1
19142,Agatha Christie: Peril at End House,Adventure,RP,PC,DreamCatcher Interactive,Oberon Media,0.01,,0.01,,0.0,2009,,
19151,Breach,Shooter,T,PC,Destineer,Atomic Games,0.01,0.01,,,0.0,2011,61.0,5.8
19161,Rise of the Argonauts,Role-Playing,M,PC,Codemasters,Liquid Entertainment,0.01,,0.01,,0.0,2008,,
19168,15 Days,Adventure,,PC,DTP Entertainment,House of Tales,0.01,,0.01,,0.0,2009,63.0,5.8
19170,Summer Athletics,Sports,,PC,DTP Entertainment,49Games,0.01,,0.01,,0.0,2008,,
19187,Deformers,Action,,PC,Ready at Dawn,Ready at Dawn,0.01,0.01,,,0.0,2017,,
19189,STORM: Frontline Nation,Strategy,E10,PC,Viva Media,Colossai Studio,0.01,,0.01,,0.0,2011,60.0,7.2
19192,Myst IV: Revelation,Adventure,T,PC,Ubisoft,Ubisoft Montreal,0.01,0.01,0.0,,0.0,2004,,
19204,Guild Wars 2 - Path of Fire,Role-Playing,,PC,ArenaNet,ArenaNet,0.01,,0.01,,0.0,2017,,
19208,Jewel Quest V: The Sleepless Star,Puzzle,E,PC,iWin,iiWin,0.01,,0.01,,0.0,2010,,
19210,Pony Friends 2,Simulation,E,PC,Square Enix,Tantalus Interactive,0.01,,0.01,,0.0,2010,,
19212,Dungeons & Dragons Anthology: The Master Collection,Misc,T,PC,Atari,Various,0.01,0.01,,,0.0,2011,,
19221,Champions Online,Role-Playing,T,PC,Atari,Cryptic Studios,0.01,,0.01,,0.0,2009,,
19223,CSI: Hard Evidence,Adventure,M,PC,Ubisoft,Telltale Games,0.01,,0.01,,0.0,2007,,
19233,Patrician IV: Gold Edition,Misc,,PC,Kalypso,Gaming Minds Studios,0.01,,0.01,,0.0,2011,,
19249,Sebastien Loeb Rally EVO,Racing,,PC,Milestone S.r.l,Milestone S.r.l,0.01,,0.01,,0.0,2016,,
19255,Pro Evolution Soccer 2008,Sports,,PC,Konami,Konami,0.01,,0.01,,0.0,2007,,
19257,The Sims 2: Celebration Stuff,Simulation,T,PC,Electronic Arts,Maxis,0.01,,0.01,,0.0,2007,,
19269,Spore Galactic Adventures,Strategy,,PC,Electronic Arts,Electronic Arts,0.01,,0.01,,0.0,2009,,
19271,Wanted: Weapons of Fate,Shooter,M,PC,Warner Bros. Interactive,GRIN,0.01,,0.01,,0.0,2009,,
19274,Witch Hunters: Stolen Beauty,Action,,PC,Big Fish Games,Big Fish Games,0.01,,0.01,,0.0,2015,,
19276,Damnation,Shooter,M,PC,Codemasters,Blue Omega Entertainment,0.01,,0.01,,0.0,2009,,
19283,Emperor: Rise of the Middle Kingdom,Strategy,E,PC,Sierra Entertainment,BreakAway Games,0.01,,0.01,,0.0,2002,,
19284,Zoo Tycoon 2: Extinct Animals,Strategy,E10,PC,Microsoft Game Studios,Blue Fang Games,0.01,0.01,0.0,,0.0,2007,,
19291,Necrovision,Shooter,M,PC,1C Company,Farm 51,0.01,,0.01,,0.0,2009,,
19296,Sherlock Holmes vs. Jack the Ripper,Adventure,T,PC,Focus Home Interactive,Frogwares,0.01,,0.01,,0.0,2009,,
19297,UFO: Extraterrestrials,Strategy,E10,PC,Tri Synergy,Chaos Concept,0.01,,0.01,,0.0,2007,,
19300,Angels and Despair: 5 Game Pack,Puzzle,,PC,Focus Multimedia,Focus,0.01,,0.01,,0.0,2014,,
19303,Handball 16,Sports,,PC,Bigben Interactive,EKO Software,0.01,,0.01,,0.0,2015,,
19305,Gun,Shooter,M,PC,Activision,Neversoft Entertainment,0.01,,0.01,,0.0,2005,,
19306,Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,Adventure,E10,PC,Activision,Gunnar Games,0.01,,0.01,,0.0,2009,,
19323,Dangerous Waters,Simulation,E,PC,Strategy First,Sonalysts Combat Simulations,0.01,,0.01,,0.0,2006,,
19326,NHL 08,Sports,E10,PC,Electronic Arts,Electronic Arts,0.01,,0.01,,0.0,2007,,
19332,Dawn of Fantasy,Strategy,,PC,505 Games,Reverie World Studios Inc.,0.01,0.01,,,0.0,2011,,
19342,Brain Training for Dummies,Misc,,PC,Electronic Arts,Electronic Arts,0.01,,0.01,,0.0,2008,,
19349,MX vs. ATV Supercross Encore,Sports,E,PC,Nordic Games,Rainbow Studios,0.01,,0.01,,0.0,2015,,
19351,Blizzard All-Stars,Misc,,PC,Blizzard Entertainment,Unknown,0.01,0.01,0.0,,0.0,2014,,
19356,Stolen,Action,T,PC,Hip Interactive,Blue 52,0.01,,0.01,,0.0,2005,,
19359,Zuma's Revenge!,Puzzle,,PC,PopCap Games,PopCap Games,0.01,0.01,,,0.0,2009,,
19360,Sid Meier's Civilization V: Game of the Year Edition,Strategy,E10,PC,2K Games,Firaxis Games,0.01,,0.01,,0.0,2011,,
19361,Vampire Saga: Welcome to Hell Lock,Adventure,T,PC,Alawar Entertainment,"Alawar Entertainment, Inc",0.01,,0.01,,0.0,2011,,
19366,Lemmings Revolution,Puzzle,E,PC,Take-Two Interactive,Psygnosis,0.01,,0.01,,0.0,2000,,
19378,Beyond the Legend - Mysteries of Olympus,Adventure,,PC,GSP,Big Fish Games,0.01,,0.01,,0.0,2016,,
19381,Sniper Elite III,Shooter,M,PC,Rebellion Developments,Rebellion Developments,0.01,,0.01,,0.0,2014,,
19386,International Cricket Captain 2009,Sports,,PC,Empire Interactive,Empire Interactive,0.01,,0.01,,0.0,2009,,
19390,James Bond 007: Blood Stone,Action,T,PC,Activision,Bizarre Creations,0.01,0.01,,,0.0,2010,63.0,7.1
19402,Victorian Mysteries: Woman in White,Strategy,E,PC,eGames,Freeze Tag,0.01,,0.01,,0.0,2010,,
19403,Command & Conquer: Generals,Strategy,T,PC,Electronic Arts,EA Pacific,0.01,0.01,0.0,,0.0,2003,,
19405,Darkness and Sorrow: 5 Game Pack,Misc,,PC,Focus Multimedia,Unknown,0.01,,0.01,,0.0,2014,,
19419,Rome: Total War Anthology,Strategy,,PC,Sega,The Creative Assembly,0.01,,0.01,,0.0,2008,,
19420,Tom Clancy's Ghost Recon Advanced Warfighter 2,Shooter,T,PC,Ubisoft,GRIN,0.01,,0.01,,0.0,2007,,
19425,Dragon's Dogma,Role-Playing,,PC,Capcom,Capcom,0.01,,0.01,,0.0,2016,,
19430,Painkiller: Hell & Damnation,Misc,,PC,Nordic Games,Unknown,0.01,,0.01,,0.0,2012,,
19434,Pirates of Black Cove,Adventure,T,PC,Paradox Interactive,Nitro Games,0.01,,0.01,,0.0,2011,,
19438,X-Men Legends II: Rise of Apocalypse,Role-Playing,T,PC,Activision,Raven Software,0.01,0.01,,,0.0,2005,,
19443,Chronicles of Mystery: The Scorpio Ritual,Adventure,E10,PC,City Interactive,Navarre Corporation,0.01,,0.01,,0.0,2008,,
19445,Pride of Nations,Strategy,T,PC,Paradox Interactive,AGEOD,0.01,,0.01,,0.0,2011,,
19456,D-Day,Strategy,T,PC,O3 Entertainment,Digital Reality,0.01,,0.01,,0.0,2004,,
19458,SimCity 3000 Unlimited,Simulation,E,PC,Electronic Arts,Maxis,0.01,0.01,,,0.0,2000,,
19460,Harry Potter and the Goblet of Fire,Adventure,E10,PC,Electronic Arts,Electronic Arts,0.01,,0.01,,0.0,2005,,
19472,Disney Universe,Action,E10,PC,Disney Interactive Studios,Disney Interactive Studios,0.01,0.01,,,0.0,2011,,
19479,The Sims 2: H&M Fashion Stuff,Simulation,T,PC,Electronic Arts,Maxis Software,0.01,,0.01,,0.0,2007,,
19480,Hallowed Legends: Templar,Action,,PC,Big Fish Games,Elephant Games,0.01,,0.01,,0.0,2015,,
19483,The Tiny Bang Story,Adventure,,PC,Unknown,Colibri Games,0.01,,0.01,,0.0,2011,,
19485,The Adventures of Tintin: The Game,Adventure,E10,PC,Ubisoft,Ubisoft,0.01,0.0,0.0,,0.0,2011,,
19491,Chainz Galaxy,Puzzle,E,PC,Mumbo Jumbo,MumboJumbo,0.01,,0.01,,0.0,2011,,
19506,PES 2009: Pro Evolution Soccer,Sports,,PC,Konami,Konami,0.01,,0.01,,0.0,2008,,
19513,Thief: The Dark Project,Shooter,,PC,Eidos Interactive,Looking Glass Studios,0.01,,0.01,,0.0,1998,,
19522,Child of Light,Role-Playing,E10,PC,Ubisoft,Ubisoft Montreal,0.01,,0.01,,0.0,2014,,
19525,Boulder Dash-XL,Action,,PC,Kalypso,Catnip Games,0.01,,0.01,,0.0,2011,,
19532,Nancy Drew: Secret of the Scarlet Hand,Adventure,,PC,DreamCatcher Interactive,Her Interactive,0.01,0.01,,,0.0,2002,,
19540,Darksiders III,Action,M,PC,THQ Nordic,Gunfire Games,0.01,,0.01,,0.0,2018,,
19549,Leisure Suit Larry: Wet Dreams Don't Dry,Adventure,,PC,Assemble Entertainment,CrazyBunch,0.01,,0.01,,0.0,2018,,
19551,RailWorks 2: Train Simulator,Simulation,E,PC,RailSimulator.com,RailSimulator.com,0.01,,0.01,,0.0,2010,,
19553,Tiger Woods PGA Tour 06,Sports,E,PC,EA Sports,EA Sports,0.01,0.01,0.0,,0.0,2005,,
19555,Age of Mythology: Gold Edition,Strategy,T,PC,Microsoft Game Studios,Ensemble Studios,0.01,,0.01,,0.0,2004,,
19557,Haunted Hotel: Ancient Curse,Adventure,,PC,Big Fish Games,Astragon,0.01,,0.01,,0.0,2016,,
19563,Final Fantasy XIV Online Complete Edition,MMO,T,PC,Square Enix,Square Enix,0.01,,0.01,,0.0,2017,,
19566,Beijing 2008,Sports,E,PC,Sega,Eurocom Entertainment Sofftware,0.01,,0.01,,0.0,2008,,
19568,LEGO Batman 2: DC Super Heroes,Action-Adventure,E10,PC,Warner Bros. Interactive Entertainment,Traveller's Tales,0.01,,0.01,,0.0,2012,,
19580,Fabled Legends: The Dark Piper,Action,T,PC,Big Fish Games,Big Fish Games,0.01,,0.01,,0.0,2014,,
19587,Neverwinter Nights 2: Storm of Zehir,Role-Playing,T,PC,Atari,Obsidian Entertainment,0.01,,0.01,,0.0,2008,,
19588,Street Cleaning Simulator,Simulation,,PC,Excalibur Publishing,TML Studios,0.01,,0.01,,,2011,,
19601,NBA 2K10,Sports,E,PC,2K Sports,Visual Concepts,0.01,,0.01,,0.0,2009,,
19604,The Sims: Life Stories,Simulation,T,PC,Electronic Arts,Maxis,0.01,,0.01,,0.0,2007,,
19617,MotoGP 08,Racing,E,PC,Capcom,MileStone Inc.,0.01,,0.01,,0.0,2008,,
19623,4 Play Collection: Treasure Hunters,Puzzle,,PC,Avanquest Software,GSP,0.01,,0.01,,0.0,2014,,
19626,Dark Parables: The Little Mermaid and the Purple Tide,Adventure,E10,PC,Astragon,Big Fish Games,0.01,,0.01,,0.0,2016,,
19629,Black & White 2: Battle of the Gods,Strategy,T,PC,Electronic Arts,Lionhead Studios,0.01,0.01,,,0.0,2006,,
19630,Bus Driver,Simulation,E,PC,Meridian4,SCS Software,0.01,,0.01,,,2008,,
19633,Shogun: Total War,Strategy,T,PC,Electronic Arts,The Creative Assembly,0.01,0.0,0.01,,0.0,2000,,
19635,Burn Zombie Burn!,Shooter,M,PC,P2 Games,Doublesix,0.01,,0.01,,0.0,2010,,
19643,Heaven's Hope,Adventure,,PC,EuroVideo Medien,Mosaic,0.01,,0.01,,0.0,2016,,
19653,King Arthur Collection,Strategy,T,PC,Paradox Interactive,NeoCoreGames,0.01,,0.01,,0.0,2011,,
19656,Sword of the Stars: Complete Collection,Strategy,E10,PC,Paradox Interactive,Kerberos Productions,0.01,,0.01,,0.0,2010,,
19661,7 Wonders of the Ancient World,Puzzle,E,PC,Mumbo Jumbo,Hot Lava Games,0.01,,0.01,,0.0,2007,,
19663,WRC 5: FIA World Rally Championship,Racing,E,PC,Bigben Interactive,Kylotonn Entertainment,0.01,,0.01,,0.0,2015,,
19669,Lionheart: Kings' Crusade,Strategy,T,PC,Paradox Interactive,Neocore Games,0.01,,0.01,,0.0,2010,,
19672,Leisure Suit Larry: Box Office Bust,Adventure,M,PC,Codemasters,Team17 Software,0.01,,0.01,,0.0,2009,,
19675,Aliens versus Predator,Shooter,M,PC,Fox Interactive,Rebellion Developments,0.01,,0.01,,0.0,1999,,
19681,Jagged Alliance 2,Strategy,T,PC,TalonSoft,SirTech,0.01,,0.01,,0.0,1999,,
19685,Scratches,Adventure,T,PC,Got Game Entertainment,Nucleosys,0.01,,0.01,,0.0,2006,,
19686,Discover Europe,Simulation,,PC,Unknown,Unknown,0.01,,0.01,,0.0,2006,,
19689,Madden NFL 08,Sports,E,PC,EA Sports,EA Tiburon,0.01,,0.01,,0.0,2007,,
19696,Total War Collection,Strategy,,PC,Sega,The Creative Assembly,0.01,,0.01,,0.0,2012,,
19701,Summer Challenge: Athletics Tournament,Sports,,PC,PQube,DTP Entertainment,0.01,,0.01,,0.0,2011,,
19705,Disciples III: Resurrection,Strategy,,PC,Kalypso,Akella,0.01,0.01,0.0,,0.0,2011,,
19711,Euro Fishing,Simulation,,PC,Unknown,Dovetail Games,0.01,,0.01,,0.0,2015,,
19715,nail'd,Racing,E10,PC,Deep Silver,Techland,0.01,,0.01,,0.0,2010,,
